tokens
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3S', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3P', 'IND', 'PRS', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3S', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO2P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO3P', 'IND', 'FUT', '<eos>']"
"['<bos>', 'შ', 'ე', 'უ', 'ძ', 'ლ', 'ი', 'ა', 'ARGNO1S', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3P', 'COND', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3S', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3P', 'SBJV', 'FUT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3S', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3P', 'IND', 'PST', 'PFV', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3S', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3P', 'OPT', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3S', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3P', 'IMP', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3S', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3P', 'IND', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC1S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC2S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1S', 'ARGAC3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3S', 'ARGAC3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO1P', 'ARGAC3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2P', 'ARGAC3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO3P', 'ARGAC3S', 'IND', 'PST', 'PRF', '<eos>']"
"['<bos>', 'ე', 'ს', 'წ', 'რ', 'ე', 'ბ', 'ა', 'ARGNO2S', 'ARGAC1P', 'IND', 'PST', 'PRF', '<eos>']"
